epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
1,8.950858470721123,-11.78457906971807,0.18085968494415283,0.1805558055639267,-290.3402099609375,117
2,6.559137825273041,-24.88510165007218,0.17999635636806488,0.17970311641693115,-287.5654296875,234
3,5.8246463302873135,-28.481201171875,0.17933706939220428,0.1790449619293213,-285.4554138183594,351
4,5.592786678901086,-33.905033774997875,0.17855703830718994,0.17826196551322937,-282.9689636230469,468
5,5.641195443960337,-32.35318698053775,0.17791786789894104,0.17761285603046417,-280.9395751953125,585
6,5.458204094161335,-36.14285170513651,0.1773371696472168,0.17702624201774597,-279.1021728515625,702
7,5.26531252086672,-39.26097140104874,0.17678217589855194,0.17646460235118866,-277.3516845703125,819
8,5.08139921253563,-41.6593833591627,0.17617583274841309,0.17585104703903198,-275.445556640625,936
9,4.941489089248527,-45.128330064856485,0.17570970952510834,0.17535364627838135,-273.98468017578125,1053
10,4.8323737984029655,-48.29714567764945,0.17522037029266357,0.17485031485557556,-272.4551086425781,1170
11,4.69996310910608,-50.05049763555112,0.17482352256774902,0.17443376779556274,-271.2178955078125,1287
12,4.673157528934316,-53.555601700492524,0.17439785599708557,0.17398400604724884,-269.89385986328125,1404
13,4.434926717709272,-60.453285880710766,0.17396531999111176,0.173526331782341,-268.55181884765625,1521
14,4.334123554392757,-62.11833406531292,0.17338405549526215,0.1729280948638916,-266.7535400390625,1638
15,4.1661971736158065,-65.28737292082414,0.17289605736732483,0.17242299020290375,-265.24847412109375,1755
16,3.995937278128078,-70.46585862532906,0.172427237033844,0.17193374037742615,-263.8065185546875,1872
17,3.90819675494463,-72.78255927044412,0.17204229533672333,0.17152991890907288,-262.62548828125,1989
18,3.8557839475126348,-75.28742748758067,0.171677365899086,0.17114342749118805,-261.50830078125,2106
19,3.4716098328940888,-79.99496642402981,0.17130598425865173,0.17074976861476898,-260.3737487792969,2223
20,3.58550600720267,-90.8698554660963,0.1709228754043579,0.17033922672271729,-259.20599365234375,2340
21,2.9919749895731607,-86.3147961160411,0.1706070899963379,0.1699974238872528,-258.2453918457031,2457
22,2.7149932771666436,-93.7742634648862,0.17026636004447937,0.16963234543800354,-257.2109375,2574
23,2.49289453539074,-99.0533682781717,0.16997137665748596,0.169317364692688,-256.3169860839844,2691
24,2.2927037263527894,-104.55386883279552,0.1696796864271164,0.1690034717321396,-255.43460083007812,2808
25,2.1853433511196036,-111.53474227241848,0.16943246126174927,0.16873104870319366,-254.68788146972656,2925
26,1.7141801475459695,-108.9917924300484,0.16916820406913757,0.16844406723976135,-253.89096069335938,3042
27,1.3288406184595873,-112.90551824155061,0.16889424622058868,0.16815149784088135,-253.0660400390625,3159
28,1.3527086820357885,-108.93123361338739,0.1686624139547348,0.1678987294435501,-252.3690185546875,3276
29,0.8006245580493895,-111.9568743498429,0.16844408214092255,0.167663112282753,-251.71348571777344,3393
30,0.6597281154404339,-120.25971022896145,0.16822272539138794,0.16742752492427826,-251.04974365234375,3510
31,0.22619330577361277,-125.98486626666525,0.16803057491779327,0.1672213226556778,-250.47425842285156,3627
32,-0.014336367957612388,-124.65848474917205,0.16789370775222778,0.16706879436969757,-250.06475830078125,3744
33,-0.2261700304145487,-124.2140701957371,0.16776275634765625,0.16692522168159485,-249.6732940673828,3861
34,-0.7231472700070112,-130.27245662523353,0.16765309870243073,0.1668030321598053,-249.34568786621094,3978
35,-0.9051360798697187,-127.71376634680706,0.16754478216171265,0.16668479144573212,-249.02227783203125,4095
36,-1.1769966304811657,-131.3765411376953,0.1674591302871704,0.1665886640548706,-248.7667236328125,4212
37,-1.5798378031477969,-132.0657202679178,0.16737893223762512,0.16650086641311646,-248.5275421142578,4329
38,-1.8564109516958904,-131.5806715592094,0.16730795800685883,0.16642290353775024,-248.3159942626953,4446
39,-2.150333559411204,-135.32544874108356,0.16725757718086243,0.1663670837879181,-248.16583251953125,4563
40,-2.2134850208575907,-135.82628631591797,0.16721008718013763,0.16631484031677246,-248.02439880371094,4680
41,-2.4857610881838026,-134.47493379012397,0.16716988384723663,0.16626986861228943,-247.9046630859375,4797
42,-2.7115361486744676,-138.0094342439071,0.16713890433311462,0.166235089302063,-247.81239318847656,4914
43,-2.787615959460919,-140.89668705152428,0.16711165010929108,0.16620472073554993,-247.7312469482422,5031
44,-2.850467372144389,-140.52681765349016,0.16709111630916595,0.16618221998214722,-247.670166015625,5148
45,-3.0340796332074027,-141.030285379161,0.16707679629325867,0.1661662608385086,-247.6275177001953,5265
46,-3.119000862806271,-140.5371611221977,0.16706715524196625,0.16615548729896545,-247.5988311767578,5382
47,-3.258846902439737,-141.2591393512228,0.16706131398677826,0.16614875197410583,-247.58145141601562,5499
48,-3.25621741449731,-141.81860285219938,0.1670583188533783,0.16614536941051483,-247.57252502441406,5616
49,-3.381731925866543,-138.72476461659306,0.1670570969581604,0.1661439687013626,-247.56887817382812,5733
50,-3.4039225129999666,-141.85912223484206,0.16705678403377533,0.16614361107349396,-247.56797790527344,5850
